,pcstrip,Year,Number_of_Patients,HB,oseast1m,osnrth1m,lsoa11,msoa11,ru11ind,rgn,laua,imd,depression_perc,alzheimers_perc,blood pressure_perc,hypertension_perc,diabeties_perc,cardiovascular disease_perc,insomnia_perc,addiction_perc,social anxiety_perc,loneliness_perc,depression_zscore,alzheimers_zscore,blood pressure_zscore,hypertension_zscore,diabeties_zscore,cardiovascular disease_zscore,insomnia_zscore,addiction_zscore,social anxiety_zscore,loneliness_zscore,loneills
238,LL520RR,2018,3779.0,7A1,249472.0,338023.0,W01000061,W02000020,D2,W99999999,W06000002,-107,4.43337319932758,0.23406473726850724,8.328514799847097,8.383188559680116,0.9437801334024106,5.885043367319004,0.7123651152988949,0.0,0.028237571891869356,20.591815112296516,-0.7839913060787128,0.8337812928506448,0.1358063947523448,0.13328307417795127,-0.7141190273858856,0.19265699717475848,0.5927015578835816,-0.16523956233555795,-0.15762306342482765,-0.3346510596610309,0.4529119930730793
239,LL535NF,2018,7473.0,7A1,237215.0,334892.0,W01000108,W02000021,D2,W99999999,W06000002,-37,5.407571384464514,0.10790195615684556,8.777976876189232,8.8962302356062,1.385367283037795,6.106403374581271,0.7768887043312674,0.0,0.0,22.680362938177897,-0.4179126414333956,-0.038523816131669913,0.2851171110300822,0.30256993725609327,-0.07249810248210162,0.29495404464144187,0.7592571912906535,-0.16523956233555795,-0.5519779495798715,-0.10155454170118881,-0.11182684093374817
240,LL536EG,2018,4519.0,7A1,230198.0,340469.0,W01000095,W02000021,F2,W99999999,W06000002,109,5.3889618183227315,0.07356928540994809,9.681178572360624,9.77925455847645,2.1792655558544025,5.469924764715721,0.6175291740592567,0.0,0.0,23.508505156838513,-0.4249056385737619,-0.2759041578904652,0.5851595379599194,0.5939388935315711,1.0810267328866394,0.0008183361627067365,0.3479002301862186,-0.16523956233555795,-0.5519779495798715,-0.009128088663722488,-0.47618818466186674
241,LL538RE,2018,5136.0,7A1,226189.0,330953.0,W01001932,W02000023,F2,W99999999,W06000002,-104,3.6736005178655264,0.1174523904713906,10.50910521228474,10.575635085920352,1.1331485608995866,6.6405794593417715,0.7375751348746834,0.0,0.01718896823271825,22.87799114937331,-1.069494371991862,0.02750907068464326,0.8601956892600144,0.8567182497391119,-0.4389689336871962,0.5418127115440369,0.6577765303334788,-0.16523956233555795,-0.3119235413434442,-0.07949785364768774,-0.004653624913630028
242,LL546HD,2018,2790.0,7A1,247198.0,353072.0,W01000104,W02000017,D2,W99999999,W06000002,-80,6.248230606539959,0.03927930846197908,9.50471594006222,9.567669415095123,1.4050410102266806,5.888018348601323,0.7806313846250446,0.0,0.024060003374854158,23.928870073550108,-0.1020144903853185,-0.5129893094307268,0.5265388813760397,0.5241227618648635,-0.04391240870532325,0.1940318245666336,0.7689182237334933,-0.16523956233555795,-0.2159653516088476,0.03778757069715483,0.2968322718379059
243,LL546NN,2018,4427.0,7A1,246849.0,353078.0,W01000104,W02000017,D2,W99999999,W06000002,-80,5.119911028692011,0.16133856393696064,9.268969989185921,9.452545010906292,1.942942698816714,6.480001414468641,0.5353980337762932,0.0,0.0,23.69213675059691,-0.5260080172195792,0.3309435145862789,0.4482243835848572,0.4861354985227812,0.737652406361001,0.46760481788856045,0.13589398103893574,-0.16523956233555795,-0.5519779495798715,0.011366479170478162,-0.29025253498701276
244,LL551HU,2018,13.0,7A1,248526.0,363411.0,W01000093,W02000015,D1,W99999999,W06000002,12,0.6367275763827488,0.0,14.130784986416332,14.130784986416332,0.0,0.639897616381379,0.19157088122605362,0.0,0.0,15.598981060406516,-2.210673249223341,-0.784571317585345,2.0633129925151033,2.0298006768950736,-2.085420440027692,-2.2312809602251975,-0.7516318065737722,-0.16523956233555795,-0.5519779495798715,-0.8918861958761914,-2.434293208402814
245,LL551TH,2018,13167.0,7A1,247937.0,363239.0,W01000093,W02000015,D1,W99999999,W06000002,12,5.625073595706063,0.10092228247992499,8.586574143116833,8.663564163230987,1.391300918151442,5.679342488491902,0.9540781703807215,0.0,0.014218484637421366,22.414281618441038,-0.3361808949946381,-0.08678214520273393,0.22153337243051613,0.2257977930321092,-0.06387660058195965,0.09759649900453886,1.2166388123923733,-0.16523956233555795,-0.3534081535662828,-0.13125107455345772,0.5008258493252697
246,LL552PH,2018,0.0,7A1,248085.0,362498.0,W01000111,W02000016,D1,W99999999,W06000002,-119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.261973535596857,0.0,3.261973535596857,-2.4499391239306343,-0.784571317585345,-2.6309153727774146,-2.632893165401615,-2.085420440027692,-2.52699669337128,-1.2461363737166191,0.17340068165482367,-0.5519779495798715,-2.268782362888279,-7.492117248559262
247,LL554SU,2018,5933.0,7A1,257869.0,360040.0,W01000081,W02000014,D1,W99999999,W06000002,-72,5.1838555685137235,0.1223526978899762,7.659213282845672,7.810181758528818,1.438749057731278,4.974550909950711,0.7301282231140459,0.0,0.0,20.259818215728547,-0.5019793009825422,0.06139040366693471,-0.08653469734279444,-0.05579030609714264,0.005064987114411135,-0.22810866542801023,0.6385537139368698,-0.16523956233555795,-0.5519779495798715,-0.371704231058152,-0.5750430013913097
248,LL554YY,2018,5762.0,7A1,252381.0,359395.0,W01000118,W02000016,E1,W99999999,W06000002,-92,6.146567762456562,0.14631223184606446,6.749462605883855,6.79050915282595,1.5397559668176841,6.662806941780779,0.6882473538994488,0.0,0.02271209455994438,21.97419940962649,-0.14021677691581935,0.22704959169825478,-0.3887526871603068,-0.3922486970739863,0.1518268357850619,0.5520846927128578,0.5304460465816605,-0.16523956233555795,-0.23478971899024342,-0.1803673213635863,-0.17499911703569174
249,LL564RX,2018,6019.0,7A1,251944.0,367090.0,W01000119,W02000013,F1,W99999999,W06000002,-111,5.70757553278922,0.09202370555048925,8.121652301238564,8.180046054671605,1.3991932483358587,4.453206451110427,1.282206633112987,0.0,0.016250446109852767,21.11425162557059,-0.3051787853429875,-0.14830800924776377,0.06708694218004092,0.06625273523199553,-0.05240913782460198,-0.4690374560983558,2.0636413547004535,-0.16523956233555795,-0.3250305742828867,-0.27634349754050536,1.186137158723253
250,LL571AH,2018,8981.0,7A1,258510.0,372427.0,W01000077,W02000010,C1,W99999999,W06000002,-19,7.073165233882767,0.08355195071424662,5.770553899766994,5.86484341715749,1.6001228069915605,4.349331940552175,0.9519621346919254,0.010625537401162517,0.012167327451149599,19.933603021391328,0.2079747617039668,-0.2068827724274017,-0.7139448841757502,-0.6976879157639138,0.23953914321489259,-0.5170409589378107,1.2111766601819223,-0.1641364771821095,-0.3820538126822924,-0.4081121241230426,-0.0316095561698283
251,LL571AY,2018,3507.0,7A1,258517.0,372551.0,W01000076,W02000010,C1,W99999999,W06000002,-86,6.31767320810829,0.045430279997484564,7.012374801716503,7.087322591430746,1.4977750091691915,6.58818175216546,0.741632516509776,0.0,0.0016323066124740869,22.278015357380948,-0.07591974371110041,-0.47046072969945546,-0.301413598182211,-0.2943100338062449,0.09082899901147555,0.5175981715986627,0.6682499057042758,-0.16523956233555795,-0.5291817937773362,-0.14645934059118157,-0.8668619576254191
252,LL572HH,2018,11171.0,7A1,257291.0,372173.0,W01000092,W02000010,C1,W99999999,W06000002,-96,7.883991479731766,0.049158414910916506,6.03191407889341,6.104889848200513,0.8860157637702983,3.8050072702345585,1.0818125204975073,0.0,0.05319361217646605,19.81087529734556,0.5126624462720253,-0.44468394273180184,-0.62712137312576,-0.6184804961502457,-0.7980499757851823,-0.768589589268289,1.5463612582542734,-0.16523956233555795,0.19090323561388536,-0.4218093949145946,1.0215229389225786
253,LL572PW,2018,0.0,7A1,255857.0,370173.0,W01000102,W02000011,C1,W99999999,W06000002,79,1.540880340480692,0.0,0.3757582172275644,0.3757582172275644,0.06365177800284694,0.12853618534073932,0.6046936315202376,0.01994813484939158,0.020538098172109262,2.7334682874214717,-1.8709158553314371,-0.784571317585345,-2.5060889824886243,-2.508905324149798,-1.9929351566409845,-2.4675962966347127,0.31476766658010613,-0.16316865612530418,-0.2651509023564751,-2.3277672381909054,-5.277944388968253
254,LL573NE,2018,6343.0,7A1,261977.0,366881.0,W01000097,W02000012,D1,W99999999,W06000002,-1,5.791340298172236,0.049995773207331985,8.500353438993107,8.530950366728653,0.9489732027792781,4.704259065930796,1.0451952486318494,0.0010020843354176688,0.0,21.071716039785564,-0.27370213724039166,-0.43889434366323443,0.19289096683435464,0.18203960599937088,-0.7065735587747034,-0.35301857096845796,1.4518405875866245,-0.16513553142293966,-0.5519779495798715,-0.28109076586398146,0.20417023167955817
255,LL588AL,2018,4666.0,7A1,260583.0,376172.0,W01000005,W02000005,D1,W99999999,W06000001,-49,5.288710472015086,0.07979127217822461,8.4269921763119,8.589311322765317,1.0470888368524234,6.496594892304903,0.4361257387216498,0.0,0.01201237890820169,21.937622534837608,-0.4625775204814865,-0.23288457003606985,0.16852045093429407,0.20129680017536905,-0.5640126986284953,0.4752731578513535,-0.1203589681623916,-0.16523956233555795,-0.3842177634372688,-0.18444955594087847,-1.1639815842774057
256,LL606AH,2018,1296.0,7A1,250262.0,371988.0,W01000025,W02000009,F1,W99999999,W06000001,91,5.180919814939849,0.03060220991066677,8.645153945411888,8.76746373079901,1.6194870502563747,6.299877129689984,1.1757563405135358,0.0,0.019693236595823577,23.07410627610942,-0.5030824817977482,-0.5729838445127783,0.2409935064450819,0.260081229825069,0.2676751604968511,0.384364025038055,1.7888597410897418,-0.16523956233555795,-0.27694990873027897,-0.05761003638300619,0.5306851735384472
257,LL615YZ,2018,8233.0,7A1,252704.0,371678.0,W01000015,W02000008,D1,W99999999,W06000001,-59,5.371202764787834,0.1140491256527103,10.04284985789283,10.14249343876359,1.4493305140267663,5.591483065184495,0.5001417854763628,0.0,0.016592115050132982,23.16870069389176,-0.4315790349140621,0.003978475826187139,0.7053062678895815,0.7137957657453715,0.020439718423386037,0.05699404462431046,0.04488653933872622,-0.16523956233555795,-0.3202589594796424,-0.04705263897497816,-0.15441677581897753
258,LL625NL,2018,4746.0,7A1,239623.0,370471.0,W01000007,W02000009,F2,W99999999,W06000001,-52,4.561458251235529,0.10063067196105507,8.836709161088097,8.892769502116485,1.734774845251878,6.087905813888772,1.0293133435006274,0.0,0.037187810020101165,22.406852427954348,-0.7358602322593776,-0.08879837648110181,0.3046278995670049,0.3014280091361878,0.43518696811219976,0.2864057713215167,1.410844406058121,-0.16523956233555795,-0.03262753790176801,-0.13208022407651304,0.6897467062165034
259,LL651RA,2018,5189.0,7A1,224432.0,382452.0,W01000016,W02000003,C2,W99999999,W06000001,-47,7.580527963437628,0.10803467257634672,7.503975145681955,7.566445447515879,1.3557488531357829,6.1262652914191635,0.8679139365550466,0.0,0.02214878333708536,23.60493616463985,0.3986286485207851,-0.03760619835440928,-0.13810460429061067,-0.13621526462539169,-0.11553333211597623,0.30413282754208526,0.9942218830633158,-0.16523956233555795,-0.24265670323418229,0.0016342850120461883,0.8111328030345596
260,LL651TR,2018,4729.0,7A1,224534.0,382277.0,W01000016,W02000003,C2,W99999999,W06000001,-47,6.456593958662983,0.02651856678434046,9.978820168596306,10.064262823988415,1.1400315162807675,6.751683105213668,0.5855117824097057,0.0,0.0,25.02460175333988,-0.023716892555676872,-0.60121865933667,0.6840356885123183,0.6879822383198293,-0.4289680806248024,0.5931570129652645,0.26525329398498265,-0.16523956233555795,-0.5519779495798715,0.1600788756949225,-0.38891753150296426
261,LL651UD,2018,10403.0,7A1,224674.0,382411.0,W01000016,W02000003,C2,W99999999,W06000001,-47,6.0859516401130485,0.036962661894337306,7.893905803109288,7.920581389967661,1.6383826042704146,6.055077624926832,0.5587481019421735,0.0,0.0009721007096335179,22.29570402311447,-0.16299475932436955,-0.5290068909936421,-0.008570147828913913,-0.019362062217092874,0.29513017782031303,0.2712348881704967,0.19616783517180605,-0.16523956233555795,-0.5384019712292278,-0.14448516200702596,-1.2188374109280842
262,LL654RS,2018,2280.0,7A1,239272.0,375888.0,W01000009,W02000007,E2,W99999999,W06000001,-26,6.731230952599585,0.0653865329289036,8.55669547653198,8.617097457645682,2.310974408933818,5.265557454068952,0.28704412900278026,0.0,0.0,23.27729093517972,0.07948463823796102,-0.3324807229586954,0.21160771831189765,0.21046530993136967,1.2723981443976131,-0.09362588046175954,-0.505185390691591,-0.16523956233555795,-0.5519779495798715,-0.03493320995593682,-1.264933677396385
263,LL689AB,2018,10031.0,7A1,244171.0,392997.0,W01000003,W02000001,D2,W99999999,W06000001,-12,5.716766210547723,0.058920629513306316,8.858973749239702,9.009349397475852,1.330816684045024,5.1281183726908335,0.9304275692549017,0.0,0.012009958708638824,22.17439886352764,-0.3017251646194535,-0.37718678075096745,0.3120241667484312,0.33989553664794614,-0.15175948001244216,-0.15714057042496007,1.1555891883704887,-0.16523956233555795,-0.3842515629978947,-0.15802366467373935,0.2670816543145614
264,LL748TF,2018,7179.0,7A1,251789.0,382584.0,W01000019,W02000005,D2,W99999999,W06000001,55,5.769884545969914,0.11746622749234012,7.138797308515809,7.281954848888641,1.3070289812517055,6.003153407425051,0.9639530808227678,0.0,0.025399404637804084,21.44344109185042,-0.2817646580241713,0.027604741562861145,-0.25941620610532606,-0.23008779638393562,-0.18632273186473813,0.24723916189571044,1.2421290553899837,-0.16523956233555795,-0.19725979737106883,-0.23960365496280148,0.3953819828381112
265,LL777DU,2018,6969.0,7A1,245938.0,375769.0,W01000014,W02000006,D2,W99999999,W06000001,7,5.356404739562861,0.12940331400224114,7.134728486320703,7.256556283826559,0.9754952013388708,4.942524025545772,0.6044987915203506,0.0,0.0720348908680467,19.264882355796658,-0.437139752842298,0.11013923753069013,-0.26076786353836734,-0.23846848670170495,-0.6680374073940448,-0.24290924189483468,0.31426472339171757,-0.16523956233555795,0.45403316554858886,-0.48274601888296964,0.0375893245914356
266,LL777PS,2018,0.0,7A1,246160.0,375708.0,W01000041,W02000006,D1,W99999999,W06000001,6,0.03306878306878307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03306878306878307,-2.4375127243212322,-0.784571317585345,-2.6309153727774146,-2.632893165401615,-2.085420440027692,-2.52699669337128,-1.2461363737166191,-0.16523956233555795,-0.5519779495798715,-2.6291506749333515,-7.818331092940242
267,NP108UX,2018,5999.0,7A6,329413.0,184705.0,W01001688,W02000365,C1,W99999999,W06000022,103,8.960151479352877,0.3153968720587254,9.481388264013603,9.528134160680667,1.7073165484211505,6.137250095722662,0.4701097115165516,0.0,0.03289136731855145,27.11835886775263,0.9170557428481485,1.396121755519692,0.5187894577800374,0.5110774294584103,0.3952903863766104,0.3092092325401923,-0.03263566883222334,-0.16523956233555795,-0.09262997645878739,0.3937567866220038,2.533749720199683
268,NP109DU,2018,11710.0,7A6,327935.0,187561.0,W01001674,W02000355,C1,W99999999,W06000022,-55,7.554332462925824,0.20465195307924694,9.727907310194702,9.793936628984333,1.6133091441181766,6.367197249924656,0.3942943462094276,0.0,0.008162908495324799,25.927721785241662,0.3887850520191872,0.6304176566687658,0.6006827637981095,0.5987834934469387,0.25869873567644497,0.41547465617816803,-0.2283389206209789,-0.16523956233555795,-0.4379779618084461,0.2608733761259809,0.7864297573699088
269,NP114PQ,2018,9437.0,7A6,321282.0,198243.0,W01001359,W02000295,C1,W99999999,W06000018,-89,8.431233778830055,0.17022231042046326,8.38273514328943,8.457080738486056,1.2695027331840067,5.42142778740428,0.3155347426320518,0.0006834662675223664,0.00976265008285431,24.065685557224434,0.7183020513829461,0.39236683908959963,0.15381832221480143,0.15766506056041604,-0.2408479281102504,-0.021593560418689834,-0.431642175406423,-0.16516860860737245,-0.4156365964090599,0.05305713381286595,0.2558865706101062
270,NP115GX,2018,7346.0,7A6,321738.0,194948.0,W01001327,W02000303,C1,W99999999,W06000018,90,8.65152771714113,0.0858975672997298,8.3884077566225,8.501768098435171,1.8464479279414339,6.017190484686568,0.7448094437481765,0.0,0.016730735089902908,25.84764123925221,0.8010828571745733,-0.19066488856972327,0.15570275697472682,0.1724104181795103,0.5974466413415769,0.2537261130693862,0.6764505519549747,-0.16523956233555795,-0.3183230462144506,0.2519358281344298,0.9757163301893264
271,NP116BJ,2018,8523.0,7A6,324236.0,190322.0,W01001412,W02000306,C1,W99999999,W06000018,102,9.061557419764034,0.15949698481240104,8.102614353665233,8.162303140137546,1.309967285969792,4.504964480303994,0.531990217104759,0.0,0.0,23.730279528092527,0.9551614915748318,0.3182106082188556,0.06076256079559625,0.06039815755482605,-0.18205340973336628,-0.44511853038688715,0.12709733669886666,-0.16523956233555795,-0.5519779495798715,0.015623479421738244,0.7436500821319504
272,NP116YS,2018,13925.0,7A6,323424.0,191292.0,W01001411,W02000306,C1,W99999999,W06000018,-7,8.38257285296918,0.0986276633158971,8.027235623078138,8.148647346536231,1.3994951964411202,5.188751274655492,0.32961682489121585,0.005512363286975261,0.008040879027065233,23.553223522096108,0.7000165248531977,-0.10264742656632966,0.0357218446852152,0.05589219523229898,-0.05197041078571326,-0.12912030187223708,-0.39529190156798527,-0.164667298940992,-0.4396821776400105,-0.004137206912665258,-0.34638008462982084
273,NP120QN,2018,3073.0,7A6,316789.0,201054.0,W01001334,W02000294,D1,W99999999,W06000018,-68,6.785347772125485,0.08977995155305658,8.998983486075748,9.043915837065201,2.3139076700630454,7.633856539363844,0.7506899522182598,0.0,0.015473657405486237,26.61749772238889,0.09982034952252729,-0.163821602543775,0.35853521894437757,0.35130132374174977,1.276660138253805,1.0008356121089075,0.691629989857894,-0.16523956233555795,-0.33587890154877287,0.337857186182451,0.47781159669406537
274,NP122YU,2018,20746.0,7A6,317836.0,195920.0,W01001403,W02000300,C1,W99999999,W06000018,-82,7.735863702025118,0.13734355015669872,10.194060233431268,10.272308193049644,1.7435568710858396,6.963215316016712,0.4411874459633027,0.0,0.018988675083461238,27.293475078297316,0.4569998307107923,0.165039014652195,0.7555381576721665,0.756630360994729,0.44794714816446773,0.690912343193518,-0.10729311320302636,-0.16523956233555795,-0.28678953927857265,0.413300978241874,0.8193469915405591
275,NP123NA,2018,5836.0,7A6,316560.0,197454.0,W01001353,W02000296,C1,W99999999,W06000018,-50,8.049919720350873,0.13621885835117833,10.667122894805745,10.724113620186298,2.1419556094496874,7.840485938317863,0.3943432277897283,0.0,0.01880766535426838,29.287036974445627,0.5750140187544268,0.1572627560809951,0.9126889575548004,0.9057112779467146,1.0268158204086155,1.0963252070643672,-0.22821274192120392,-0.16523956233555795,-0.2893174503688799,0.6357964033267597,0.9552182981564946
276,NP123WA,2018,3715.0,7A6,315357.0,197020.0,W01001389,W02000296,C1,W99999999,W06000018,44,6.7087109179085935,0.1273824274718318,9.779284374487899,9.823899224696916,2.0307344594822276,7.855397178389037,0.5529539774652322,0.0,0.0,27.09907818541384,0.07102218742125622,0.09616657753051612,0.617750157630966,0.6086701636257421,0.8652128000990186,1.1032161348891967,0.18121138146598081,-0.16523956233555795,-0.5519779495798715,0.39160492787049794,0.23985279812806592
277,NP131BQ,2018,12510.0,7A6,321730.0,204363.0,W01001455,W02000321,C1,W99999999,W06000019,-59,7.572119202809528,0.09573755864093596,10.363483398159351,10.414772300940852,1.9178568609794648,6.447317895616454,0.3103927514263193,0.0,0.05907378770288645,26.758196570413553,0.3954688521784994,-0.12262996857474494,0.8118203122990124,0.8036388265011514,0.7012029795866662,0.45250079110092495,-0.4449152684734359,-0.16523956233555795,0.2730234674515556,0.35356015987024264,0.7393463467474677
278,NP132AB,2018,4531.0,7A6,320965.0,201923.0,W01001465,W02000322,D1,W99999999,W06000019,7,8.377086440854981,0.07795281340367802,10.820932630378802,10.87425907689816,2.064746916432081,6.3803147486867475,0.14505678685443438,0.0,0.006934487746803247,27.919416783130078,0.6979548720487663,-0.2455959019166741,0.9637843513548795,0.9552543356842852,0.9146324992556497,0.4215366427587881,-0.871699282152889,-0.16523956233555795,-0.45513360558294486,0.483160442331853,-0.0844591442550145
279,NP133AT,2018,6331.0,7A6,319972.0,208197.0,W01001443,W02000318,C1,W99999999,W06000019,52,8.203366064027946,0.10520283343366343,9.609402871987605,9.65247160693333,1.9556117482320121,6.029795871378475,0.43948780341970756,0.0,0.018818904905887383,26.385935927425134,0.6326752148488474,-0.05718588524948832,0.5613157437932366,0.5521046933766209,0.7560603858735551,0.2595514374209082,-0.11168042402468682,-0.16523956233555795,-0.2891604831864281,0.31201327328292033,0.561513553429307
280,NP151AB,2018,7490.0,7A6,337672.0,200837.0,W01001596,W02000341,D1,W99999999,W06000021,35,5.547856648233804,0.2318737563642788,10.332981648235624,10.400443920371067,1.8475094746906866,8.532667076667677,0.8279710614215373,0.0,0.05862228591437704,27.38832193774905,-0.365197041246911,0.818632579263318,0.8016876707068673,0.7989109326214384,0.5989890562593265,1.4162027117728873,0.8911167866523979,-0.16523956233555795,0.2667179700423504,0.4238865499025546,2.2449416649970355
281,NP165PZ,2018,8657.0,7A6,352958.0,193583.0,W01001586,W02000342,C1,W99999999,W06000021,100,7.190073575148754,0.11914720657674135,10.622615059383179,10.681024657340881,1.5893230226796007,6.793174094448396,0.5169361351587545,0.0,0.0662216241092931,26.889678691353126,0.2519059146351705,0.039227239343072755,0.8979035126046988,0.8914933387505972,0.22384718387068936,0.612331233944377,0.08823802661583982,-0.16523956233555795,0.3728473553940951,0.36823448247142876,1.478472312403217
282,NP165XP,2018,9053.0,7A6,352580.0,193609.0,W01001586,W02000342,C1,W99999999,W06000021,100,6.799191380894833,0.1351748297813685,9.768772935557863,9.841075468056419,1.4813749309172668,6.542346091738319,0.3888596129647283,0.0,0.10317579148054881,25.18802231435293,0.10502242225215662,0.15004421312130412,0.6142582713109314,0.6143377584708358,0.06699987856450869,0.49641614875554513,-0.24236767276486873,-0.16523956233555795,0.8889348052092155,0.1783177511772739,1.3507319639530855
283,NP165XR,2018,8163.0,7A6,352580.0,193609.0,W01001586,W02000342,C1,W99999999,W06000021,100,7.036521708586677,0.1047275459187394,8.369774931091863,8.406889534579964,1.8531106353030222,6.481447555828409,0.3787099308077988,0.0,0.04827321167433251,24.261406911024615,0.19420506574995108,-0.06047208204897711,0.14951295660514036,0.14110361562898743,0.6071274766268323,0.4682731228509308,-0.26856718779308125,-0.16523956233555795,0.1221868464255217,0.07490100326888653,-0.03678330437315609
284,NP166SE,2018,1906.0,7A6,352880.0,200317.0,W01001583,W02000342,E1,W99999999,W06000021,-99,5.724868023098123,0.1226429696054023,12.987584332637578,13.039081682332226,1.8517140210786178,7.270923419245175,0.7662528962993493,0.0,0.11460927249382219,28.775483011658892,-0.2986807114836264,0.06339737829232084,1.6835432244981217,1.6695745267936386,0.6050982126160113,0.8331134156959712,0.7318028328131148,-0.16523956233555795,1.0486103297412501,0.5787034098139939,3.04946479382114
285,NP181AZ,2018,9473.0,7A6,333869.0,190644.0,W01001623,W02000347,D1,W99999999,W06000022,54,6.533539912929177,0.4527372261108638,9.20899049657832,9.246025048736916,1.4195763134292427,5.500466814251269,0.5952176962551792,0.0,0.17533369011182762,23.747563011712646,0.005197421407727505,2.3457099894940816,0.4282992742717433,0.41799070990387943,-0.022792784431189834,0.014932726244769183,0.2903073037288647,-0.16523956233555795,1.8966637986542443,0.01755243685337645,4.79062966085324
286,NP182JB,2018,4329.0,7A6,338559.0,189113.0,W01001649,W02000350,D1,W99999999,W06000022,-106,8.192932997192198,0.17998228479028058,8.501376849923831,8.561152566006264,1.5636841156131498,5.134034333769361,0.4604509160169661,0.0021604338151100743,0.0,24.094397647203326,0.6287547362094325,0.45984851182470665,0.19323094261241464,0.19200533746658258,0.18659415402350873,-0.15440662873989236,-0.05756805133772409,-0.16501527791807566,-0.5519779495798715,0.05626160349964707,0.5060473066650505
287,NP190DW,2018,9379.0,7A6,332314.0,187712.0,W01001690,W02000359,C1,W99999999,W06000022,122,8.441700144237421,0.12486549617641199,8.420154522258066,8.496899737257213,1.9968907669754872,6.553263980920849,1.1699850956922127,0.0,0.017053263554087372,26.783605221259595,0.722235042770607,0.07876420253048351,0.16624899116454875,0.1708040192633591,0.816038313689566,0.5014616302847265,1.773962346955629,-0.16523956233555795,-0.31381873981508035,0.35639594268779456,2.2667073093694405
288,NP194TD,2018,4687.0,7A6,334168.0,187017.0,W01001646,W02000361,C1,W99999999,W06000022,-33,8.48046100323803,0.17374637044904007,11.620663196641987,11.696345059512458,2.5734032300859857,7.22199647951032,0.4705187741718371,0.0,0.0,30.61647091696767,0.7368003783665196,0.4167326270042397,1.2294538037138851,1.2265156458421311,1.6537041291575723,0.8105028206821844,-0.03157974973850918,-0.16523956233555795,-0.5519779495798715,0.7841705123700798,1.6312513895589515
289,NP197DQ,2018,12131.0,7A6,332075.0,189389.0,W01001680,W02000353,C1,W99999999,W06000022,16,8.432891797143533,0.23493273416511798,9.257322827973477,9.339880145609529,2.107427169640023,5.8902567101410845,0.6920814362569478,0.35404051673278397,0.004182211926382652,27.051510509689013,0.7189250920941851,0.8397827309992238,0.4443552118020335,0.44895980204396674,0.9766464042368492,0.1950662380522156,0.5403430164366347,-0.12848501308476717,-0.49357081335652697,0.386296043179662,1.9259548151327164
290,NP197FY,2018,6430.0,7A6,332114.0,189142.0,W01001675,W02000353,C1,W99999999,W06000022,2,7.76548660212498,0.13609399224689742,11.308046358560107,11.384360380676439,2.1184017243558175,6.601559584542687,0.5561319122905672,0.0314244865406256,0.03355291755883996,28.593458682778007,0.468131355976316,0.15639941635636934,1.1256028973273897,1.1235709727544023,0.992592302918388,0.5237804660908791,0.18941462861477945,-0.16197724408764402,-0.08339102451582879,0.5583882239607775,1.6921481050983944
291,NP198HL,2018,19406.0,7A6,333413.0,188163.0,W01001608,W02000354,C1,W99999999,W06000022,-58,8.552212924656518,0.10987659975781941,9.11209069833887,9.163359290535483,1.958819924891611,6.623457147657856,0.5007932150515035,0.0028683728590555816,0.01196924021447673,26.911387475409846,0.7637629081467648,-0.02487088547834025,0.39610928752125446,0.3907137311581743,0.7607218287558631,0.5338999817211036,0.04656808351713873,-0.16494178356014913,-0.3848202215635528,0.37065733432574444,0.6264118322200356
292,NP198NL,2018,5273.0,7A6,332691.0,188218.0,W01001612,W02000357,C1,W99999999,W06000022,77,8.532204549873269,0.09599036833151657,8.020197051240444,8.084021177182507,2.049323296782713,6.03961975990892,0.41801381676014526,0.012413719837432854,0.021038423638224897,25.231586688676497,0.7562442746344831,-0.12088201103330071,0.03338364028939357,0.034567686920375824,0.8922221616519336,0.26409134868914214,-0.1671115229994194,-0.16395083786593795,-0.2581635525593308,0.1831798394838402,0.08070403709687002
293,NP199PS,2018,6865.0,7A6,335442.0,188739.0,W01001666,W02000356,C1,W99999999,W06000022,-126,8.339544228384511,0.08643910995335008,8.39010007978649,8.545293309810678,1.4882670260356123,5.689050278149083,0.30534265594357707,0.0,0.010987592003872788,24.453936608276805,0.6838474725291411,-0.1869205955276516,0.15626494452533216,0.1867723050287067,0.07701401155730304,0.10208275752810601,-0.45795114983881247,-0.16523956233555795,-0.3985295365790016,0.096388661572526,-0.3380210667231758
294,NP201EE,2018,0.0,7A6,331413.0,187713.0,W01001687,W02000360,C1,W99999999,W06000022,-100,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,52.7168661484514,0.0,52.77242170400696,-2.429062772586839,-0.784571317585345,-2.6309153727774146,-2.632893165401615,-2.085420440027692,-2.52699669337128,-1.2461363737166191,5.30753703137565,-0.5519779495798715,3.256929295554295,-2.337104547494641
295,NP202LB,2018,15365.0,7A6,331066.0,186934.0,W01001660,W02000364,C1,W99999999,W06000022,-54,7.529815112729308,0.30086511735049964,9.532717354698054,9.585469354731048,1.900237932163401,6.867343491374765,0.7954130465651571,0.0,0.0045472335633496615,26.97914405491418,0.3795720613182029,1.2956474019681166,0.5358409148425604,0.5299961559483105,0.6756028836325358,0.6466071196917179,0.8070743322848859,-0.16523956233555795,-0.48847306392391016,0.37821944162135507,2.358577325260048
